Entry,EC number,sequence_sha256
P96717,3.1.3.48,6be96411084e6ee5d98564b7277a996e0663f64f65afa0ce64942ab4f3f48582
Q55535,3.1.3.48,33e77e629fc51fb122dacfc0712ecb09306382f2373ba25439c208a316506270
Q681Z2,3.1.3.48,12c9391e04537c3a6d4e35c2540d5cdcb9f77ccb83183b1aaf387fe2ab55640a
Q16690,3.1.3.48,1e47c7299ee218b79451b395da14da4f17fea2ae2f013329e92d56ac6d76ac83
P34442,3.1.3.48,60d6561ffb7d283bcd9b7014ea2dc00e19ab64f7d5dc058b1c1075f28abb8279
Q45408,3.1.3.48,4ac553c423244d0bd94a685500ebf50ed18705bede32ce243fec51322d475f1e
P41498,3.1.3.48,257ce5ade59eee2186820a3941221e8f82f57d0ab80cabeec5cd1fba289659ee
A0A0H2ZH52,7.4.2.9,c3f64fe2f224e114b9e1b1384db78a172498f0875bd9ca4397d453c5efbdca06
A2RI77,7.4.2.9,4c5a882f52991abe050442a79eb84b13f7dac8e8aa694724221c5f4265dea825
A0A0H2ZGN6,7.4.2.9,541b22f82eec7ea834211115a445e4670e163bd1f8aac3ef86ac829480dd849f
Q8RDH4,7.4.2.9,e9752d53a23b644cad0262c58c607c01ce2a370fb63b6105f2d72c7d066f48d8
P23222,2.7.13.3,86e80d28228363df70c61748db9927fa720ed3e9e4f23f3af2478b0ef15c1ac1
P44578,2.7.13.3,bea395a788f4f51099fb33d125e745f51ce54a29ef54df1996217c5f21255795
Q9HV31,2.7.13.3,6c9431a466a8a3f7aa6061d3ed57d0bb5ad9d01c88105e1e8ee96b07933775ff
O07777,2.7.13.3,9ad93fe8d862dcb0377108f7fc7e11735998c7721d2c10728fa352b1cfc9060b
O32193,2.7.13.3,eec1ab7d1416d2016c9ac5c0a7cfbdc6140fa0eaa19ce99752cebcb8f8248767
P54444,2.7.13.3,9962a5445af547bfe491c1407059487eaa34afe879f021c78e13b84283d07c1e
P23621,2.7.13.3,303b43bd32594d15a33cd2ba9bbd5a6c3a89a520e58b3c2524f5c1a07e0669cd
P35164,2.7.13.3,9ab442cd7ca1171213779b31472bd6af735a347b7df267c5d531ac25cf2eda08
O53857,2.7.13.3,bd7213437848df30109242860c485bfb04098ff5154eced8d8548f7922884131
P59341,2.7.13.3,f9aeed0d47030cb784eb8e3d282003a7c94af7972ee9fcc8acea188ea18ccfb5
P09431,2.7.13.3,7670a10e2132cc0598ab540f2e5722ea3778d2b17474120094d39c68d8a07557
Q52977,2.7.13.3,3ea5c5c67a0d2d83abe69620f3d4d330de815d4ea8ae3e7fbc791ee055dc7c30
O35044,2.7.13.3,38d0cc20d6ecc0c2f4df13db002b2dc5c27c4ad6c5769f2739dd95a1b45fd14f
P9WGL5,2.7.13.3,b42b42dac26ed5c94bfd581a4dc983eec0f7b155dcb863b9307d0adf1ba053a1
Q4L6C5,2.7.13.3,c8dcc89f12b3a3be3ebf7de8133a76f96dcbab3badaa1874554f9570cb9cdffc
Q8E3C7,2.7.13.3,8e00483ba627d39feffb9468bf5e09b527f7cd9ed05204a4c84d72c290d3576f
Q8YC53,2.7.13.3,bac6a8ce04b370b26ac331742d2f5563d427c0565346465b2fa329d2e010dec3
O69729,2.7.13.3,2880b66c65d34f19b2b15a95e567b947730cc6f4cb9c68e3a4383f91941e356c
O25917,2.7.13.3,6f041844cd9cd169e5bd9ee36c1601afbf051b92780afaa120c2303c7844000b
A0A0H2ZQL5,2.7.1.229,b846fd305d1c1da06a953111657b5ba91c290f33bd2ecc4a6ea06b09dc6fd5fd
Q7CPF5,2.7.1.229,c90cb279608d4bf25e8b15790c2556c15419565b24b56cb732e66677482da94a
A0A0H3AFM6,2.7.7.65,444ffa33bcec4fe839c069029c0a72e2ca7359240fa5b2b7d6b4b702ae5c3b4d
A0A150XSC5,2.7.7.65,9cf90000b662201ec955723fe52cacb9da4f968f906d296f451b0bc4c0cc73dd
A0A381HBN1,2.7.7.65,e5510204dbef62571a2a0f40fe4d1196f8aeb0f5ac00cbb58581fc85452ad9d6
B8GZM2,2.7.7.65,6bc149e43944d296c2209be9fe59adc55f3c6ff763573b7b329d8f0b4ab83101
P0AAP1,2.7.7.65,27bfbd9ad5771674d735510cc8b5731a097957d16a7e6d2eab55559773f71b66
P0DUE3,2.7.7.65,b211b45824d8dc119ea8d29e0fd91ad2ff1addad6b9622e6f200b8e137423339
P31129,2.7.7.65,2a60d3e379f105afeeb4e18d99d056dd46bbe97ea6c1b794751d4889a3b4e1a5
P75908,2.7.7.65,39cdf7f2704982c3e4b65bf1f6d8b40fc8f1da72989183d984937237ec2a2bfe
P76236,2.7.7.65,084bc6897600d305672c1f3d6e145846661e622388ba13a8372e597f3ca70145
P76237,2.7.7.65,a3edb5814911cd7af9ecdf0eef606f37ebb477438f88af27908a400ebb0b74e2
Q73RG3,2.7.7.65,7d5f44d5dd14976f7b82eb0b6325f4cb898e8122917132e4e554ef62db8d00ef
Q8EGF8,2.7.7.65,29c54354157b4add42f53d874603d0378abdb13f7b54358c3b4b816b1eca24b5
Q8X6V3,2.7.7.65,33ea6e0dcbbfb5c693251c2543c519a324f85f514f7b738ea90a14f1cb2f55f9
Q8X8Q3,2.7.7.65,cf545319c4ca173a20fbffc28234aae14126e3d86df8b21976e7223975bbbf55
Q8XAZ4,2.7.7.65,77319a2c15f46e83c741d95d7b133e4688a0cba78e0a11f9f250a09c256a3238
Q32HJ0,2.7.7.65,951e3fdc2d2728975486f88a9a493136619243f5aa8fdb228073ad9b0a16b595
Q93UV0,2.3.1.50,57a21b65468b5f027ce36572e94c197d9562d3a455bbda8505bca32b39d1603e
A7BFV8,2.3.1.50,c143dd3aead77444ba66a38ca2246bfa54019da5649add42177438820b097b4c
A7LXM2,2.3.1.50,eeb7cbe9c432ea1f2cfcf09c5998ab54dbca28f48f7285d037d86f35e468d546
Q60HD1,2.3.1.50,4106babd0e497cdc70cc54ccfffff9d9144ff12e77d139ce6f2b0ec95c83e3e1
O15270,2.3.1.50,47e7656a233c250a48b3d3af374a9528566d00579d16e0dacd28edf85a4a676b
O59682,2.3.1.50,05789a94c732bae59653f5b84388b4753e728cee736360de8a79fe1a324001c3
P25045,2.3.1.50,c162e30f2f6433007e867d6c2da08a27702ae8099f9110ff4af7880e9c9fc20a
P91079,2.3.1.50,61fbeb04f26f83fa2f0cb052b79f956175da40ab7212c0257bec901a425e525f
Q8RYL0,2.3.1.50,337008057779aba2fc138874cb410a2b241574b8d621e636b001b451521c56a7
Q55FL5,2.3.1.50,9f242f10d50b85fc0824447b588003721817d1f8a717770718b0ce500467b0d6
Q10P01,2.3.1.50,dc3b8d525c19fe8d4dbd55a9e5bfe2bbd59f0989f45936d96dc12f47ca8374cc
A0A0H3GDH9,3.5.1.104,3644b5b5e96bcb699b1938397236cb7ec46ae87fb6a0056a1b1985ec1ea81de5
Q81AF4,3.5.1.104,d2ba3e30cc4de6df33b517d3f08e3e1eec49a9baf7e2719dc91c4b507f908045
Q81EJ6,3.5.1.104,4f09b5b9a8221509a33e6f2fdfdedfcbdcf403193c1f71a42cde31e74f324a45
Q8DP63,3.5.1.104,e5ed5d7c12b09008533290a52c68f984fc5ea7274adc21baba90c74f4ef7eb0d
A0A0H3H456,2.7.1.121,0eb83a29aabbca067fbaa63a4c63f919c1203e87d7b4e2ad79c2e45b5400aafb
P0DN88,2.7.1.121,d0681c49887325e65cc3080359ff58fc2dcd2b7fdf44879f2b1ae9eee0443490
P76014,2.7.1.121,3acca855ca8e7ac69b021d12a10badc76a6e8d28e350443227fafc25824ee140
P76015,2.7.1.121,1d7aa4c55f9029003cb89c5ce8dde60800546f9c11364168abb537c4d7752ac6
Q927E6,2.7.1.121,2c897d1d02e29d1ae28a4965bfbcaa6a2a2d266fa01925622178c3530249c8df
Q92ET9,2.7.1.121,e757a885455ade649e0837457bf53d745759baeacc2f7664127753793d874246
Q92EU2,2.7.1.121,2b5ad25719ad2fb5be74245fc09a1f8ffd8b083759e5431c9c10805816444388
Q92EU3,2.7.1.121,1467e8d566099029990f6575a807ad8bfee89cc574d1f6cbe2031a9a5c700746
Q9CIV6,2.7.1.121,01bcb7cbdcd89778d019bf4e72aa108d08d9435209ada2b520b39938cfce7d7d
Q9CIV7,2.7.1.121,b5dbecb93412f60a1b6678e5653d298a0c303aa4e0b961e1e0587431274ab42c
O07608,6.3.1.20,f563b0917aa42f525578e34783ba3ab217c46f561cb84b63aa2ba9964738a0ed
P0DN72,6.3.1.20,c719f63c23a1ffa26a27232a6b2574ec93d157e76a466b05bbf2e24ec5bbb7d2
A6ZPT1,6.3.1.20,17d288576213ef4c37ed3fdeff8bc3c5f5d523294366307583c5854fe2fb6005
P47512,6.3.1.20,360f30e3e936d23981013181da1d157864c33dcea38b91719454b7f30a6b018f
P60809,6.3.1.20,54f762316b5b03fcad8b79ee51b4b6ce61062ebd83c822c380fd14d9d78c4fd8
Q1QEC2,6.3.1.20,78f88b593fd30dec51391ad8f55e5b2d5f65867e3991b54097b972d770302207
A0KMH0,6.3.1.20,c4decb4ba25f5764b6161f2676c02f54767c2afb446275797cc885456acf5bba
Q8IEG9,6.3.1.20,802fc5e90b33d849adb2e9d2215fcaa97f429324130b0b258bc9beff5f03e531
Q9HKT1,6.3.1.20,b72748aa873c675853ed16e664b6bf947e3a9c045133cb63b5e1b7c28230b45e
A0A0H3JVA1,2.4.1.355,575e04966f99ae69cb6b9cdd6e76ffde4f4c45fad3aed844b17b5420c98f4815
A0A0H3JXA8,2.5.1.152,266ca0506e735b718ca822e6c035b6cb02aa39f6501029348d4673aad7edf5b2
Q48PB0,2.7.1.217,8a6c7bfa3d2fc785932335784f876f3faa86cea18a7dd72aa4bb06e0c6434e41
Q6D0N8,1.1.1.408,cdd7426692e664b859f7d3653269ad7df71c8e3b317f4186941958ce56cec91d
Q6AB12,1.1.1.408,032ea65cd729204395ede8402940929b18c828eba04bd2e269c6c2de9bb50b00
Q89NF3,1.1.1.408,46badb68b1ded9e9a31a2fe5aa4e06e6cc27d9eaabdaa63be2b0ebfd788bc201
Q92X16,1.1.1.408,f28a89711dd7bf8cb0534a4a041bd829b52877440ad60b6318c236b707701afa
A0A0H3LX82,2.7.1.219,f3b7e6b81eb1217640afd492ba2baf3f8d217d0b9a48cbb9ff76f6bf17b6522c
Q0K4F6,2.7.1.219,30f00c38da4ce7d77277576813560d7f8cae9c276119ba29ffe9c669623a1626
Q6D0N7,2.7.1.219,17d4d0f0f7f01465af483ccfea8e1782a6665d3efb1b6e46d6b09e3416f5bb8a
A0A0H5BN57,4.2.3.193,13f2f1f89b995a20fe2bf394c4f9ffd5fd405138b16e7d07f55ff105dc967a34
A0A0K0JFP3,2.7.1.1,9fa5edd70526cd3a281ea187379f1153d0e3ccff4ac2fab78eb0266fb7295b33
P17712,2.7.1.1,5998d59f951fba163d7801b978023cf12805e37f93987e6491f982ea33500588
P50521,2.7.1.1,50e1add32fd4348dd04b24c7e469586547193ee1d63f3948c11f4737c4a0a39a
P04806,2.7.1.1,5fc8d6407cdfbaf0c164badcba308b1c72d6544bc87b028a31f37a43e3ff18d3
Q02155,2.7.1.1,0d7e020dbeb7481a9bfd2078582c733edeb1289cd27c3a06e4ce471449383714
Q4U3Y2,2.7.1.1,41240df289d7b11607cd91cef3c800452e05e8d0644a900c25030ffc4207ab70
Q59RW5,2.7.1.1,99c65aa0c71a3df4836c53c4f624f82034a1b38446b5624b6659bbc8de1dacc5
Q9NFT7,2.7.1.1,5ceb173fd5ddc3f377a24eea02d0110a7975cd52533c08722b68e62fd4a08a81
Q9NFT9,2.7.1.1,ed5f90a0a78461ff4202f6aa30b09cc92cf47593583d64d4dff3fe5b2f0f26b9
Q42525,2.7.1.1,bb440b8204cd84bc2870d0d1ace692ef5526dab7b8dc44cf84051f2ae7c66224
Q9T071,2.7.1.1,b496e08e7a7c780613b2ae4497648de5b9ccc8db189056a83ce084738bad6e37
D8L2V9,1.14.13.249,6e094884a24a337c9a9dcafbb1faa0bc1e5548038af067a90a2f78290e22e9a7
A0A0K8P6T7,3.1.1.101,12c59fe9dab495ee536f1c2a5fc28c66e212192096c2351044d4dc139042f5af
D4Q9N1,3.1.1.101,fd491bd1bcd92c28975308d02f6b0b0639f9d4fecf891011364661d0eca3258c
Q9CAY3,2.3.1.15,13ff1f69dd8a4375e57cac9d02858f51131d56e5a28a8d66c8436aecd451eb2d
Q43307,2.3.1.15,75092b3ad5e3a99d975256cee820c2b187e34b70f55a40404c1cc70def99a08d
A3KGT9,2.3.1.15,42b020faf0571c83aa36c39069312ba18fb3cd8f5b7f690a08ea87e2d2dea5b2
Q8GWG0,2.3.1.15,310cf784ae288a95965b14780dc57367f52c9860063d5812d8a4d2b694bd012c
Q9SHJ5,2.3.1.15,62f1aaac1dc872e4d583628f2de2c6f0344195484263ed3ce5f7e1b37f0c6b5a
Q9FZ22,2.3.1.15,a37a003ff98b203a6e86f55f93bb7c9d7d8603b3a6258fb9cfc2551afc5bcbb7
A0A011QK89,1.1.99.2,56aa09b9e047139105d8c71c805344380b5cb783d9db3725606535225e3f14e7
Q91YP0,1.1.99.2,ba0848f4e025594fbc9dfb830a2e702af3c1c724632d7c1295d8b39b032db4e9
O49394,1.14.14.165,8a35e66cce3cb3447f22222e467bb36c88ed4e38301f3515ac30d88ed7d0e674
Q9M2Y8,4.4.1.14,e8a3b12cdfcae13e97f477bb0dd3b2f804201c7502172f9d002b8e9c17cee35d
Q9SNN8,4.4.1.14,84b95e9686e13cb0ca32e26a2715a4b34ae4daeda9e7908613d0f5a43a80bfdd
Q9SZY8,1.14.13.168,15ebf0bb8bcffe639c508a5f1a8823af570b7d8a401dffde9aaf71534746b55e
Q60HH4,3.5.1.23,529447cc37330fe1d8d468330c7981a364d2680e59efc57ea31f16c3dc66bfd1
O45686,3.5.1.23,4646f76d67c878cb1975df68a50f6168dc992f0ce0dbc6880d802c3600fccd36
Q568I2,3.5.1.23,2def603aa78447092bec90374e8946d7f33c16db24768b5ea054ff244a1c4e21
Q5KTC7,3.5.1.23,da550a322c212398a693b34641e23f445bc1e2f3a13e631a252d9043370bd9e7
O45145,3.5.1.23,749a2b77f75665f743dc3b709239ae0e4cad54bb82822ee6185a3d3ba1165ff1
Q6DBD7,3.5.1.23,90d55459393b862d81290c35d0669b41dbe51dfbe8a00098d675f0a278476f12
Q5QJU3,3.5.1.23,15eedeb2f365e7b9f3befb87a575206ea5e736b0a73ac2081ed6ce2c107e17d4
Q9D099,3.5.1.23,bbc2e0188b51883a32cb5800721fa20e106c7e91e75553c0ea40af7ed4cd9afc
Q9VIP7,3.5.1.23,fafa9c86afc0ff0cfc1ac6665784df75e14c606ae62ae25da0df584e44e66757
E7F6D7,2.3.1.225,6918ead68434f16718f11865d1bea5d47712b3035b9182a7396c6ccb01eb0656
A0A0R4IDP3,2.3.1.225,aa533ce576f9aa80cbb2f64f5713b9533a19c404ea621ba956c48d4ece8e0467
Q4IMZ7,2.3.1.225,83d6fd59bafe1c928dc4cf59831f5b46b3d257d29f35f8d85ebf1e1ea1d41eed
O60069,2.3.1.225,a3ab75e1fb2c685416a576038225abcd5346edc6c0a7e1dc5e50c6e8086f6f96
Q5FVR1,2.3.1.225,0a7abec97440c680df0eba017cb0a4e2a07bb341ee4638ae728c788bcc2e52cc
P0CS68,2.3.1.225,93f1f20476b20a06b77f98add0bd151497a5463d59315e9b8c87c44e19e6a761
Q14AK4,2.3.1.225,e2b70c7ae8b181e945936f8878a9e317a19402b3c4c41f0b2ce487c91d90466d
E7EZI4,2.3.1.225,432754360a9514e003dcaff3ab4fcd8c34b72fa98f7752675b3f3daf2a17b407
Q7SCY6,2.3.1.225,09af78d9c1f1b193539f16f9d1d28acd542a30ec004040b4d79b1fd32a92482e
Q6BHT4,2.3.1.225,a901fc6de27081d1c50a204769c481fbd280e9177b0d05dd4bfd0c6d1d6030bf
Q5A861,2.3.1.225,ad5de1d922a7d691877820217df4a369459c3167430b568775f0ac0e1d6e6f41
Q8WVZ1,2.3.1.225,192ee899c134ae3bcebf4caddfffd9a0e2544b2f22330cf172bc4c31f7029a06
Q6FMP5,2.3.1.225,a6cd551dede715f5e99a65fbbf388db10db542fa225e777d8424042e6f517b68
Q9SB58,2.3.1.225,d057bab0b7e2dfacdd357727ddb221c24734e5d17fca3a3a253da15781308d8e
Q6CG20,2.3.1.225,b41f04bd6d440cb9a0a112eae1c9044770a2109853bd3a0e09f82ab0e849cde8
O14345,2.3.1.225,ae0f358008469160cf1e75b59f434ec025be6c54d61026978461060fda22d5fa
Q54VH7,2.3.1.225,c79c6de0dc02d239e2a503d55b168f68ba296e814f20afbdb619cb30986cb004
Q5Y5T3,2.3.1.225,43cf0b40921783d993e9e0b68c431889b2ee412a5d7b9554f32c0fccadf54409
P50113,2.7.8.7,5bd446fc8c67e7cee6edaaec720f0cbbe4c52ca1ff7b3db91e9bc264965aaff3
Q1LTI6,2.7.8.7,2f605b7ef931115550f7ce9f4b6c8ff64ca672e816bb014b7b00a6da2b671912
B4U7U7,2.7.8.7,04a129d30b401fafab60091ee33368d14999bca10a3b59e499b759f59aa1adc4
A6VUP9,2.7.8.7,c4c613e7bddcf83fa929231e5e7850b97f6cf11a0e4581c629dfe240cc4d7e8b
Q12036,2.7.8.7,a385c121a7c3f6ebaf84658593eda71f8db8f51980ec022c4e08dd91dd36ba87
A0A0S1RVB0,2.7.8.7,d4a39cfe55ea0f6220d9c7490c527dd6c8d3fe7cfcae7dd418dd73ea7740a590
Q9RXR0,2.7.8.7,beb7c238d4832347cef9b7f8b89a85f71a636e6ef27f8e9278fdfc711eefc62d
O33336,2.7.8.7,2f13baa2f48c6a3a64a00c8599cc2a16038d0a36a25da7e1956af1a15319fb59
A0PU93,2.7.8.7,692d7654b25d01a2f3c3bc796b58d54a2aee2c9fe09c6d88cd1b37b1940130fd
B5YJG8,2.7.8.7,20723ac543de2bc0900365ce69e7d0a894385a31c0d3d6d52eec6b27a1a88768
Q8D303,2.7.8.7,ce894fe37405b52d770388554e304c4897643fd38872f5afb8b1d34d388f418d
A4QGP6,2.7.8.7,6f5a9284a33a33b2a8a60293213bcbfb8093878ef22cf81fd1450c8d0a4bfb24
Q7NE72,2.7.8.7,ad1a919516a64db2fade3e54111426700fbda9223ed2960fafed78bd0cc69ddd
Q9F0Q6,2.7.8.7,cbdfbadb4a32e9f39efdef2542ecf6cfea8dbd3205fdd571a381be93afef6ca9
B8DVV4,2.7.8.7,86d5a7afcac984a69b14df52c43d14a9462089430bf198188824df80d253715e
B3CQ27,2.7.8.7,5e3a44a7793d9e6b127f7bf31a0ce84944af5519891ac7bdc8d12cafc22b4f1b
Q057R6,2.7.8.7,083985f9f71d9c7b61819717f0c98f8c8d195fb37fec410ea963742965b8fe8a
B9M2U0,2.7.8.7,e4be2ee4d943acff2f4562880d0ebfb44d457cde0413ba31b2eee50e38439e20
A1AWQ3,2.7.8.7,42d8337602cf2be71f9c35347d0f73a9a5b83b6712ce7ee8fd69e102f962b487
B2RYJ4,2.7.8.7,073023fafc080209c2ed1c3b753e74722eaa9c7704a2cbdde9e55d4c5db5542e
A0A0S1TQ04,1.14.14.62,8faa99cc70400dab74217d8d1bd7484be996f6ce50e3a0bd1cd25c312ea13a89
A5JYX5,1.1.1.1,2cc38e5a38e5a414591eb5ab09eebd8244622ace9f16011d261b0441e19ef3d2
E1ACQ9,1.1.1.1,4579b72db0d10bff4f73350fdf5fdea97cf44de2ad01928637b8f700dae5a600
N4WE73,1.1.1.1,a55743dd68d1a47d8df0ffaaaaa8e97cba1df3012c028751a72e6eaf2dd18f66
N4WW42,1.1.1.1,19391fd9551077996d64544e677d40e00e4eafba5e7da1b83eff7e864d7ee3a3
O07737,1.1.1.1,ce52e5084c143e6bfd48d2e1b640ee8c3677659a539d33eaa677aed1cdb9fc91
P24267,1.1.1.1,24ae04b9766c3ef026fc0834fe3138c51cc02359e540314048156e1871ae4f9e
P23991,1.1.1.1,e658dc3fd62be379d72f78d73fa6ba875ca17be8c96bae5dce0e4ae6e4086347
P33010,1.1.1.1,52358b46ca2ab684ab91c2319428d8a73e108809eaef3d2be29ae5f6f8f8223d
O13309,1.1.1.1,b0651f63a8de2955033dd39bb5a882112b0fe8f9cf3f1661e29060710c4c7200
P20368,1.1.1.1,b65f14e16dcbcaf022554020620cf92f22cfef316ccf22f4d6d16125d14bc042
P48815,1.1.1.1,e733032d5f4d29f7e0282d7bd6935d89649a27d061e574b8c0fe45c90faaf59c
P54202,1.1.1.1,84e89124a9e3b9bad07f3a7a81bedb371ea301fcd0611023318db3b33281e28c
P76553,1.1.1.1,b74b568a146fe17ad5e89e9baec4857a27827d40a1889985349711f7594adf97
P9WQC0,1.1.1.1,acd0208244efb9918e62704ae71ad3460dce8bf9396a181c60a6f81964189e04
P9WQC2,1.1.1.1,5113d1e3c499b42b88b3d637f583c35e5433969785ccffcbc9b521d57508e4e9
P14940,1.1.1.1,d2440b27c2578cca5e961f9dfb756a690c0be3580a5e3d23c89081cc87a2d149
P10848,1.1.1.1,590e982ce1953c438c0fcb9d79543be9db3082f85da109848c2de7a8561bbb1d
A0A0U2UYC4,4.1.1.113,c612e8370aafdde125a952f5177112d70426fa7a5126d20b17ecc67fe9be3919
A0A0C5Q4Y6,1.14.14.60,55da4997cdcbd732d28db5d806264b5a1ae7195628122dd3a353b460b523ff29
A0A120HUS7,2.3.1.30,701e360c9cbb6b289ed614c6c0a7b94613e591c4aeadc2e80e274f300dd25df0
A0A1D3PCK2,2.3.1.30,751eddea513c553ccea1576e0e84ded7f8fe6112f1fdca247cd5e44d376eb74e
P23145,2.3.1.30,ebd682b86512db4dec8f39fd227a94c1d3527c4332b278e8c21d6dead6f55f79
P43886,2.3.1.30,0ccd0b473e6f20475c0145d77d8918f527d84c7fba891b248f84a31250722da9
Q65PC9,2.3.1.30,3b86c7bb31a9c4da8516ded458884b74121a4fee15ee417e3453ad817c856b88
Q10QH1,2.3.1.30,109f16befbba63523ae9528ce36021120cae2015c8ac2120277d17dd49219a2e
Q39218,2.3.1.30,53735e1416696fa6a24a3a0c2885894d2ac0cae619f53e880efddf7dbdcfd346
Q59967,2.3.1.30,67807b8558f47886dc0c32b2ff5bbc6e2f3f47b129b3a939de45b289749e4d7d
Q89B11,2.3.1.30,444133f666deda50690b2ba9bd3cf942112a82378e5dcad4c2b7589328dc1eb0
Q10S58,2.3.1.30,b0145361bc66975853d103f7103675ad36ed96ec496b9007fd509f4635c65a5d
Q9US33,2.3.1.30,883a4c804ac3dee8928a992617f835427287f77a61be05a43a4a1947f54c2adf
P71405,2.3.1.30,9ca0239dfdde8e6507cfa22dc1dcb272ee007fb74c177084defd8e98025f8327
A0A140C435,2.1.1.360,76a38b1d555580f0fa7b22238b21d5a3ccc13be0a6e1728deecb5b558a684f33
Q04089,2.1.1.360,e11db5183d0e05ea792322700302cdb930f87ffda3a3b55f2eb494c62ce5ef22
Q4IJP1,2.1.1.360,00c816f2c50f4dfdcffa044fc1af61ebf482f572876be1232d0d21f1996a50bf
Q4WVH4,2.1.1.360,c6946a4fc2f8620684c0cae552c8377ed8f9e5738b05183c536866d0f166a201
Q6CWV1,2.1.1.360,99c7568b23e40b494d18a001baea8fe08c3897e710cfd96dbfb4ed55376dfee5
Q756E1,2.1.1.360,ea883680a0f51181c10008b2bb0a0385ee4990b4ec13b24c2ab894f08a65d229
Q8LKV5,1.1.1.62,99bcc09007ca94e3e21ecc884f17191531b8db266eaaa8b1c96cc148d2ceb7f7
O54939,1.1.1.62,e080695c8c273f14ea269a0ab16f49d3cc7daef3cc3ff8bfbb6f97259a941947
P51658,1.1.1.62,d956aaa0574a8ed91c9c609c9993a6ed5f64a49814eab9300802b6460a9ce177
O88736,1.1.1.62,a907b38b2bfcd651eed6d5306e3c7dcd79509fa2d47d361dd0abbd280f2932f2
Q3U0B3,1.1.1.62,8e2855dd921256ecafc5485a2f6405b8578af5aea021a6af7d68440b7e4fd66f
Q8NBQ5,1.1.1.62,865a79b7c0b208ae83abd1d023f16a5e7450b5b1e57e4f740d069728095ee105
Q9BPX1,1.1.1.62,b1fb8b8ca7dfa517d0939bb2514904d11c44942847d4939f6fc934730f98678e
A0A140IL90,1.14.19.50,b338e088678042a440ef5d2e4157c018e8e04cc97ebfde448d6550159e9becc8
P0ABZ4,3.1.3.45,140068d9864f95dda5003565cb00629cddbb16e56db8d91dafd8de8030dbfd62
P45314,3.1.3.45,5b84450a676d1582f1a71aed61e06390d899df4b39c6bb81d0a91a4eb14776ea
A0A140N890,5.1.1.13,d49c37c665e6ffc55585c7694cf36660a0941504a30fc42188525a0638db556d
O93779,5.1.1.13,908471a6039d4cc88460005c2643c267b919564ed256569ccdcd18dd721b0ca0
H8L901,5.1.1.13,c75f7aeb0d9c64f5d2285cec6ebcc8d293919d3e4e8bbf041d063b275ac91dd4
A0A140NCB4,3.5.1.128,403b10a2f8d0e973a87abd8c8791e93db6df8a7d181a6ba8cd423878869fee9a
Q94JV5,3.5.1.128,f01f8a1ac2c5dc0a1c9e90a914b57dc52dfdd55148ea6945b5cb440c0b7cadd4
Q8VDK1,3.5.1.128,5dc761f44281814d12471465656520da2507591821998ac66979ddabd06b9882
A0A144A134,3.1.3.99,193ae13f26a1e7653dafbff7018112b4efc011c66a963f2eac886797a6c0d77c
O14349,3.1.3.99,51d30d2227e36a47c0d907d6a90f4e39bd36c26f3309d161050042e164d74252
Q7SDZ1,3.1.3.99,9436651f45bac9a39ab41cf093404a9ded3119595d291ffac3c0ae2f6371d242
Q6C673,3.1.3.99,79f605738fff371252a4f945bb6a3778279ccce51151106b2df92327652a6e33
A0A163UT06,2.1.1.364,c3a22e0e8934211ed931597a04d51bea126d3df27faefef198a45b0433a8248d
P58467,2.1.1.364,580ad4e6ec3b14bfa77de7be4b42976559e5d991fb75f758fb05bbfd276a3529
Q4QQN5,2.1.1.364,ed3933f1bc95c1413d6f6d7d4ee8df4c7e183eb16c3af20755ceca4924bff9bf
A0A172U6X0,5.1.3.31,a3a0ae56c2fe173310c9b35c9729a6221a3b1f721c648d5208be5fe20997d8a7
O50580,5.1.3.31,8eedb60b28440b50e59e47d20cb48c9bc306faaacd1f97f8d63df44f68b962c7
Q98FW0,5.1.3.31,8bf560fcd48716081ebaa24e554b01b9d4bcd72f0bd75f60b22c4e14560137e2
A0A178U9Y5,4.2.3.167,06538fdd02b65a53ced3dcc896ea64f0e12197280dae3ff7a33121fb06a340ae
Q9Y7J6,2.7.11.1,fb72f72eace21c9ec0a73f8a73855ecdbd35ebcd9886152059da1c732f6636c0
O94647,2.7.11.1,c3053ec0908a38835b51c86d183edb6209ef886ebd014798523c3e8f409f867d
F4JZW1,2.7.11.1,b54db9b081035584bbbe8b8d86a21116a3c63d5b6ed1709dead7e29c18707074
Q96287,2.7.11.1,243218e888c7478f6783262a77a88fefe72853755e28043d6ed6c11642980075
P83098,2.7.11.1,73845ab4327ee2a06f83f148f46ebc2ec26bfeb49212c9c30a55decbd0e8c8ef
P74745,2.7.11.1,c4affa6fba5fa27fb9a5ec0973ae1f4d1e1c3cc13c32a3c3ac67bec27c0ed9ac
Q9XTW2,2.7.11.1,7eb9d2b49d5a69be016179736a99041f67734b1fa6ab28154855b36dcfec08ef
Q9Z0G2,2.7.11.1,acc2cfc8f91cfc55128d91b49d35dcdb96d3ba9d7e4c662fe85976561680497c
O88697,2.7.11.1,c9bfd7663f64cc4b489bc903ce85572571d3ad95f3dcae8712a070a6150bed8a
Q20085,2.7.11.1,d6a1a46d8cbc5ccd6113ea2063f2471b2e2153e1eb453e21b5bf1041e3fa25f3
Q8BGW6,2.7.11.1,bcbb9d5922646bb2c0bceb6ef9c724ff710ae43e1a70f4ef8ff03506956f94fa
